Location,Description,Price,Surface,RoomN,Listing,Company,HashKey
"Tirana, Albania","Qera, Dyqan, Rruga ""Tregu i Biçikletave """,400 €  ,22 m2,,To Rent,Future Home,51a68758bd74743e00c48367f4d347e7
"Tirana, Albania","Room for Rent, Don Bosco","425,600 € ",112 m2,,For Sale,Future Home,dde653cd37d26033aeb258d969b69e29
"Tirana, Albania","Qira, Apartament 1+1, Pazari i Ri",600 €  ,77 m2,1,To Rent,Future Home,dffe50ed603d244a4ec67454acd1ca2a
"Tirana, Albania","Qira, Apartament 1+1, Pazari i Ri",650 €  ,72 m2,1,To Rent,Future Home,b3b01962fe2339d735729e8c95dc067d
"Tirana, Albania","Qera Apartament 2+1+2 + Depo , Sheshi Willson , Tiranë.",700 €  ,96 m2,2,To Rent,Future Home,12fa0bed5d0bf5bbb130daae4b91ba46
"Tirana, Albania","Qera, Apartament 2+1+2, Rruga Panorama , Stacioni i Trenit",800 €  ,127 m2,2,To Rent,Future Home,96c65f82c445d51d7bfd65821e8853e9
"Tirana, Albania","Shitet, Apartament 2+1, Vasil Shanto, Tiranë.","130,000 € ",,2,For Sale,Future Home,57e0a8d2972e8332c2c6f7642fb0bd2a
"Tirana, Albania","Shitet, Apartament 1+1, Xhamlliku, Tirane.","127,330 € ",75 m2,1,For Sale,Future Home,4a135b291fda376f1a9c017ca3901869
"Tirana, Albania","Shitet, Apartament 1+1, Xhamlliku, Tirane.","134,130 € ",79 m2,2,For Sale,Future Home,1c1370f9f94a4847f2dc35c0e7097b99
"Tirana, Albania","Qira, Ambient Biznesi, prane stadiumit Air Albania,Tirane.","2,800 €  ",50 m2,,To Rent,Future Home,773c788126ce6e28e2d4b29fb0a1a37d
"Tirana, Albania","Shitet, Apartament 2+1, Xhamlliku, Tirane.","205,870 € ",121 m2,2,For Sale,Future Home,28c49ead4d80d681e50f30a3693ac565
"Tirana, Albania","Shitet, Apartament 1+1, Xhamlliku, Tirane.","134,980 € ",79 m2,1,For Sale,Future Home,83f141fdefd5976af1e62d9bf63b77f4
"Tirana, Albania","Shitet Biznesi ,21 Dhjetori ,Tiranë","12,000 € ",51 m2,,For Sale,Future Home,3bbc9364cdaa5df6e354fd72e1439f80
"Tirana, Albania","Rent, Apartment 2+1 Ballet School",750 €  ,127 m2,,To Rent,Future Home,d8fd748b5288f694f9640e7a170c5c8a
"Tirana, Albania","For sale, Apartment 2+1+2, Ringside Residence, Paskuqan.","105,000 € ",110 m2,2,For Sale,Future Home,5ddbbcec0415b74eb897b7048cfc6384
"Tirana, Albania","For sale, Apartment 2+1+2, Ringside Residence, Paskuqan.","105,000 € ",110 m2,2,For Sale,Future Home,5ddbbcec0415b74eb897b7048cfc6384
"Tirana, Albania","Rent, Apartment 2+1+2, Teodor Keko street",450 €  ,72 m2,,To Rent,Future Home,a514f15536526cdf2daf8c5c38a04d2c
"Tirana, Albania","For sale, Apartment 1+1, Ringside Residence, Paskuqan.","65,200 € ",69 m2,1,For Sale,Future Home,c7970d0295929d15700ef71b81c3221f
"Tirana, Albania","For sale, Apartment 1+1, Ringside Residence, Paskuqan.","65,000 € ",69 m2,1,For Sale,Future Home,cc74f52456dda4538df22b747eac8061
"Tirana, Albania","For sale, Apartment 2+1+2, Mirabella Complex","149,000 € ",105 m2,2,For Sale,Future Home,bd6ccab91fbf4d247a64db62bdde9919
"Tirana, Albania","Office space for rent, Teodor Keko street",350 €  ,60 m2,,To Rent,Future Home,9fb253a4a4339f138caba08777f748f9
"Tirana, Albania","Qera, Apartament 3+1, Bllok, Tirane","1,500 €  ",140 m2,3,To Rent,Future Home,b2f95045ef0629e823d24494237b6f9c
"Tirana, Albania","For sale, Apartment 1+1, Ringside Residence, Paskuqan.","66,000 € ",69 m2,1,For Sale,Future Home,b1ac956342fb6cfbc95844172ffe0416
"Tirana, Albania","Qera Apartament 2+1+2 , Rezidenca OLYMPIC , Komuna e Parisit , Tiranë.","1,200 €  ",128 m2,2,To Rent,Future Home,05055717e201be0bca2d85fe1945907f
"Tirana, Albania","For sale, Apartment 1+1, Ringside Residence, Paskuqan.","64,000 € ",67 m2,1,For Sale,Future Home,06e48242edf321c4019f637b3723654f
"Tirana, Albania","For Rent, 2 Story Villa, Long Hill Residence","2,200 €  ",219 m2,3,To Rent,Future Home,c2c8ba02426df08dd862b168fb1d829c
"Tirana, Albania","Shitet,Apartament 1+1, Colonnade Building, Rruga Dritan Hoxha","114,300 € ",71 m2,1,For Sale,Future Home,8d5461c6dc0ec284ddb52a451f0be48c
"Tirana, Albania","For sale, Business premises, in the Center, Tirana.","150,000 € ",,1,For Sale,Future Home,1447f0f60eb43ba2e0aec91454f26d8e
"Tirana, Albania","Duplex for sale, Rruga e Kavaja","1,500 €  ",,2,To Rent,Future Home,8d3a5b6cd10464346d20598e43ab76ba
"Tirana, Albania","For sale, Apartment 2+1+2, Colonnade Residence","176,800 € ",96.4 m2,2,For Sale,Future Home,5df37a1bd02e6f94a20dc653769d66a1
"Tirana, Albania","Shitet, Apartament 2+1+2, Unaza e Re, Tiranë.","130,000 € ",123 m2,2,For Sale,Future Home,1e8fe3760771da33cda1db230de75af4
"Tirana, Albania","For sale, Apartment 2+1+2, Former Shqiponja Square.","159,600 € ",114 m2,2,For Sale,Future Home,fab812fa053ee5542a73df73b6883250
"Tirana, Albania","Shitet, Vilë Strukturë 2-katëshe, Farkë.",By Call ,314 m2,3,For Sale,Future Home,0ac023a23105f1a191a1d1b253b1062d
"Tirana, Albania","Shitet, Vilë Strukturë 2-katëshe, Farkë.",By Call ,314 m2,3,For Sale,Future Home,0ac023a23105f1a191a1d1b253b1062d
"Tirana, Albania","Qira, Apartament 2+1+Post parkimi, prane Air Albania,Tirane.",By Call  ,120 m2,2,To Rent,Future Home,0fd7976689a940d02c4586bab3baa637
"Tirana, Albania","Qira, Apartament 2+1+Post parkimi, prane Air Albania,Tirane.","2,000 €  ",119 m2,2,To Rent,Future Home,d2ee581068686a3d221cff916ac69844
"Tirana, Albania","For sale, Apartment 1+1+porch, Barrikadave Street","180,000 € ",100 m2,1,For Sale,Future Home,b4cf235e0749f7589df60b716b057598
"Tirana, Albania","For sale, Apartment 1+1, Colonnade Residence, Tirana.","113,760 € ",71 m2,1,For Sale,Future Home,e6ed2e2c78b5623ec458ce692b1909ee
"Tirana, Albania","Shitet , Ambjent Komercial , Myslym Shyri,Tirane.",By Call ,129 m2,,For Sale,Future Home,6db94f7242a204fc58816dd759855ee1
"Tirana, Albania","For sale, Business Area, Rruga e Dibre.","132,000 € ",53 m2,,For Sale,Future Home,e37b3bada7d336486bafc6ad765e20b5
"Tirana, Albania","For sale, Apartment 2+1+2, New Boulevard.","173,488 € ",123 m2,2,For Sale,Future Home,798e3048447d21503241a01b3becaa08
"Tirana, Albania","For sale, Commercial premises in Rrugë e Barricadave, Center, Tirana.","1,100,000 € ",618 m2,,For Sale,Future Home,18d7ecc7dd430a2d2964f620e4fe6689
"Tirana, Albania","Rent, business premises+4 parking spaces, Pazari i Ri, Tirana.","3,200 €  ",158 m2,,To Rent,Future Home,465cc4f0f434cd8c05fde45f1e3e21a5
"Tirana, Albania","For sale, Apartment 2+1+2, Pazari i Ri, Tirana.",By Call ,158 m2,,For Sale,Future Home,88adb45b5fc1bd1ec548b9145c2345b6
"Tirana, Albania","Rent, Apartment 3+1+2+Parking Post, Selite",500 €  ,129 m2,3,To Rent,Future Home,724aefdafe31719dae6fcb6230199560
"Tirana, Albania","For sale, Apartment 2+1, White Palace Residence, Paskuqan","107,030 € ",107 m2,1,For Sale,Future Home,8a09bdce845c87f37794ef2ff1423a72
"Tirana, Albania","For sale, Apartment 2+1, White Palace Residence, Paskuqan","101,160 € ",101 m2,2,For Sale,Future Home,63b7e44c27f07f00fd33c304dffe0974
"Tirana, Albania","For sale, Apartment 1+1, White Palace Residence, Paskuqan","64,600 € ",65 m2,1,For Sale,Future Home,8fd81017f878409b0b25cf002c6263f5
"Tirana, Albania","For sale, Apartment 1+1, Laprake, Tirana","101,500 € ",75 m2,1,For Sale,Future Home,dfa8c2aa6073153208be1729dd3ecad3
